accuracy_percent,avg_depth_of_target,avg_time_to_throw,btt_rate,completion_percent,sack_percent,twp_rate,ypa,td_int_ratio,comp_pct_diff,ypa_diff,designed_run_rate,scramble_rate,elusive_rating,ypa_rushing,breakaway_percent,YAC_per_rush_attempt,pct_total_yards_rushing,qb_rush_attempt_rate,grades_offense,grades_pass,grades_run,pa_rate,pa_ypa,screen_rate,deep_attempt_rate,deep_accuracy_percent,deep_twp_rate,pressure_rate,pressure_sack_percent,pressure_twp_rate,pressure_accuracy_percent,quick_throw_rate
0.8603735066623781,-0.4426238627008633,-1.6364296671349432,0.9667297080699702,0.8854878026431371,-0.5118983353607891,-0.03985967677801209,0.6642124846465293,0.3200042429195429,-0.3367367140445353,0.5556469607523526,-1.0961710741329798,-1.4589511424854786,-0.9756793018953834,-1.1487388743964921,0.2418623339067794,-0.8874385540718173,-1.1341202264255907,-1.298777589527856,1.7869138059896936,1.8117341074911562,1.0969169427057799,-0.8364578140648725,1.012240038300902,-0.5358794035343175,-0.5232542964259633,1.7478182647173495,-0.2235708078796351,-0.8082557114249185,-0.10048860989081067,-0.13621737517403942,2.258773419809075,2.1350431410626003
0.08937912199297866,0.025342728565299833,-0.5181137049527056,0.3386632735276965,0.5628318872582205,-1.1734506655267265,-0.35260483303626183,0.36025083913032174,0.046257261352068216,-0.32508044317376295,-0.8312236812481866,-1.4007367660379666,-1.4589511424854786,-0.9756793018953834,-0.702978245962201,-1.1396356168632087,-1.4628236604645533,-1.234828522794201,-1.625250159951342,1.1754907660334746,1.171106764006565,0.4149128995803087,-0.608941288639227,-0.41109792365130593,-0.3373574937504176,0.24653327427761754,-0.04130239155377067,-0.745141332996547,-0.6515217141524057,-1.303730486583384,0.3522496186141168,0.8359150288122941,-0.3816101762145793
0.4748763143276769,-0.7100333434243856,-1.4643810575684448,0.46427656043615134,0.34772794366827536,-1.1734506655267265,0.19469919041567513,0.05628919361411415,0.15308535171986326,0.38465693873548845,-0.2681779077864292,-0.9946491768313177,-0.2871951067884802,0.9978399695150119,0.5706235495643448,0.21969926517784905,-0.657284511514723,-0.7312870409511499,-0.8634808289632074,0.6048292620743372,0.6028083141412024,0.3596152744620278,-0.15390823778793672,-0.13998593089850483,1.8463835138724785,-0.010062582623576328,0.01604121922414985,-0.2018387026664303,-1.4351917005149695,-1.136613559264971,1.0035389436649915,0.561328321777827,1.3800471458794472
0.5560336179770886,-0.04150964161558045,-0.5181137049527056,0.7783097777072882,0.3118772864032854,-0.47514542812934824,-0.9780951455527617,0.05628919361411415,2.4365357833314807,0.7006713934542063,1.2194482936756876,-0.18247399841801992,-0.5801341157127297,-0.5159979304460269,0.6979837291169995,0.18276081729629856,0.4806993655731324,-0.026328966370878393,-0.21053568811623505,1.6646291979984496,1.8323995056680786,0.1752898574010898,0.3011248130633536,0.944462040112702,-0.3373574937504176,0.24653327427761754,1.3120068228051531,-0.13664238702681636,-0.18131972233486804,-0.43472246452763663,-0.9503290314876329,0.44899739617281803,0.24755315310471634
2.1994690168776505,-0.9105904539670276,0.9012873239709052,0.5270832038903784,2.247812778712788,0.517183067119558,-1.7599580361983862,1.2721357756789444,0.9008819842944281,0.4079694804770332,-2.1410459542486957,-0.6900834849263311,0.0057439021357696615,-0.9756793018953834,-0.0024972584226010614,-1.1396356168632087,0.42955402278266697,-0.7312870409511499,-0.6458324486808834,1.8378657259860454,2.12171508014499,0.1752898574010898,-0.4951830259264043,-0.8177659127805078,1.6478616040885792,0.24653327427761754,1.0826323796934711,-1.6578897519511429,0.6023502640276953,0.33401540113706335,-1.0724457799346718,1.2727575172762184,-0.12994484448686106
0.5560336179770886,-0.24206675215822246,0.2130928857049116,1.092342994978425,0.7241598449506801,-0.8426745004437578,-1.212654012746449,-0.04503135489128898,1.2146894997498257,1.550284025812726,0.6741829130600911,-0.5885615876246688,-0.5801341157127297,-0.6680729706247613,-0.4482578868568922,0.16798543814367842,-0.91301122546705,-0.6305787445825398,-0.5370082585397212,0.8901600140539058,0.9644527822373423,0.10155969057671353,-1.7465239157674535,0.8089060437363005,-0.5358794035343175,0.7597249880800045,0.474790105447514,-0.9841944903417982,-0.8082557114249185,-0.7021095482370974,-0.21762854080539884,0.4614786101289304,-1.0107735055338742
1.1647133953476676,-0.7768857136052659,-1.4643810575684448,-0.4778230913772594,0.9571891171731197,-1.0631919438324036,-0.11804596584257461,0.9681741301627378,0.06628752829602994,0.06087163676958911,-0.6356393599404181,-1.0961710741329798,-1.166012133561229,-0.9756793018953834,-1.7218596823834378,-1.1396356168632087,-1.4628236604645533,-1.234828522794201,-1.1899533993866938,1.0735869260407713,1.4810877366603994,-1.0781229786132895,0.6423996012018218,0.19890406004249697,0.4567301453851812,-0.7798501533271572,1.6790059317838448,0.2545355068108678,-1.121723705969944,-0.9694966319465581,0.31154403579843726,0.4864410380411541,1.0025491482878697
0.39371901067826814,-0.7100333434243856,-0.6471501621275785,-0.22659651756035004,0.3118772864032854,-0.4016396136664662,-1.2908403018110115,-0.04503135489128898,0.09967130653596575,1.3042071963186428,0.11113713959833375,-0.5885615876246688,0.29868291106001915,-0.5989479523617002,1.716865165538236,-0.3491528321980284,-0.5038484831433266,-0.1270372627394887,-0.42818406839855905,0.8595888620560952,0.7577988004681195,0.7743474628491384,-0.8364578140648725,0.19890406004249697,1.2508177845207795,-0.2666584395247695,0.623883493470107,0.05894655989202571,-0.6515217141524057,-0.1172003026226522,-0.6246843689621955,0.9232835265050793,1.1283818141517288
0.6574802475388518,-0.7100333434243856,-0.3030529429945817,-0.1637898741061226,0.41942925819825794,-0.5854041498236711,-0.5871637002299493,-0.24767245190209433,0.687225803558838,-1.138429121712102,0.6919633059062518,-1.0961710741329798,-0.8730731246369794,-0.9756793018953834,-0.3845777970805646,1.0545081873008901,-1.3605329748836223,-0.9327036336883704,-1.1899533993866938,0.6150196460736069,0.8197949949988872,-0.48828164401828733,-0.15390823778793672,0.4700160527952987,0.4567301453851812,-0.2666584395247695,-0.08717728017610692,-0.18010659745322571,-0.9649897086974314,-0.18404707355001715,-0.3397452892524378,-0.6743118598772732,0.7508838165601515
-0.3366967221664283,0.22589983910794187,-0.4320894001694564,0.21304998661924165,-0.33343454436654896,-1.0264390366009626,0.03832661228655043,0.2589302906249186,0.2866204646796068,-1.402637928116276,-0.5289570028634536,-0.2839958957196822,0.0057439021357696615,-0.9756793018953834,-0.2572176175279099,-0.245725178129687,-0.5422074902361758,-0.4291621518453193,-0.21053568811623505,0.3806408140903898,-0.02748633025492649,1.4102701517093736,-0.3814247632135822,-0.20776392908670493,-1.925532772021615,-0.7798501533271572,0.46332138329192973,-0.3756955443720676,-0.33805371960738084,-1.2201720229241775,-0.6653899517778752,-0.02528873415944322,0.6250511506962924
